Program,Program Type,Academic Year,App Cycle,Preferred Pronouns,Itinerary Start,Location,Country,Student Cumulative GPA,Major,College
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Fall 2024,he/him/él,,,USA,,,
"USAC Ireland, Cork: University College Cork",Provider,,Fall 2025,she/her/hers,,,Ireland,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Fall Registration 2022,she/her/hers,11/14/2022,"São Paulo, Brazil",Brazil,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Fall Registration 2022,,11/14/2022,"São Paulo, Brazil",Brazil,,,
Exchange Bilateral France: Ecole d'Ingenieurs de Purpan,Exchange,,Spring 2008,,,,France,,,
Exchange Bilateral France: Ecole d'Ingenieurs de Purpan,Exchange,,Spring 2008,,,,France,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2010,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2010,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2010,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2010,,,,USA,,,
Faculty-Led Ecuador: Ecuador Medical Mission,Faculty Led,,Spring 2010,,,,Ecuador,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2011,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2011,,,,USA,,,
Faculty-Led Guatemala: Hearts in Motion - Spokane Interprofessional Outreach Program,Faculty Led,,Spring 2012,,03/08/2012,"Zacapa, Guatemala; Guatemala City, Guatemala",Guatemala,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2012,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2012,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2013,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2013,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2013,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2014,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2015,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2015,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2015,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2016,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2017,,01/09/2017,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2017,,01/09/2017,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2017,,01/09/2017,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2017,,01/09/2017,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2017,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2017,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2017,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2018,,01/08/2018,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2018,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2018,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2019,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2020,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2021,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,21 - 22,Spring 2022,,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,22 - 23,Spring 2023,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/él,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,23 - 24,Spring 2024,he/him/his,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,23 - 24,Spring 2024,she/her/hers,,,USA,,,
Faculty-Led Switzerland: Business - Winter in Switzerland,Faculty Led,,Spring 2025,she/her/hers,01/10/2025,"Brig, Switzerland; Valletta, Malta",Malta,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,he/him/his,,,USA,,,
Incoming Exchange Bilateral: Various,Incoming,,Spring 2025,he/him/his,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
Incoming Exchange ISEP: Various,Incoming,,Spring 2025,she/her/hers,,,USA,,,
WSU Student International Travel Registry,NAP/ITR/Direct,,Spring Registration 2022,,01/03/2022,"Santiago, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,,Spring Registration 2022,,01/03/2022,"Santiago, Chile; Concepción, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,,Spring Registration 2022,,01/01/2022,"Santiago, Chile; Concepción, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Spring Registration 2023,she/her/hers,01/01/2023,"Concepción, Chile; Frutillar, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Spring Registration 2023,he/him/his,01/01/2023,"San José, Costa Rica; Frutillar, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,she/her/ella,12/26/2023,"Cuenca, Ecuador; Santa Isabel, Ecuador; Valdivia, Chile",Chile,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,she/her/ella,01/01/2024,"Concepción, Chile; Cuenca, Ecuador; Santa Isabel, Ecuador",Ecuador,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,she/her/ella,01/01/2024,"Cuenca, Ecuador; Quito, Ecuador; Santa Isabel, Ecuador",Ecuador,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,she/her/ella,12/31/2023,"San José, Costa Rica; Cuenca, Ecuador; Santa Isabel, Ecuador",Ecuador,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,she/her/hers,12/29/2023,"Santiago, Chile; Santa Isabel, Ecuador; Cuenca, Ecuador",Ecuador,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Spring Registration 2024,he/him/él,12/30/2023,"Tumbes, Peru; San Lorenzo, Honduras; Santa Isabel, Ecuador; San Salvador, El Salvador; Cuenca, Ecuador",Ecuador,,,
CEPE Mexico: Universidad de Guadalajara CEPE,Provider,,Summer 2011,,,,Mexico,,,
"ISA Morocco, Meknes: ISA Study Center - Summer Arabic Studies, International Relations & Language",Provider,,Summer 2011,,,,Morocco,,,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2011,,,,Unknown,,,
"API Spain, Granada: Universidad de Granada - Summer Intensive Spanish Language Studies",Provider,,Summer 2012,,,,Spain,,,
Exchange Bilateral Japan: Nihon University,Exchange,,Summer 2013,,,,Japan,,,
"Faculty-Led Brazil: Culture, Careers and the Amazon- Where Science Meets Society",Faculty Led,,Summer 2013,,,,Brazil,,,
SFS Turks & Caicos Islands: Marine Protected Areas:  Management Techniques and Policies,Provider,,Summer 2014,,,,Turks & Caicos Islands,,,
Faculty-Led Guatemala: Hearts in Motion - Spokane Interprofessional Outreach Program,Faculty Led,,Summer 2015,,08/08/2015,"Zacapa, Guatemala; Guatemala City, Guatemala",Guatemala,,,
Faculty-Led China: MBA in China,Faculty Led,,Summer 2016,,06/09/2016,"Beijing, China; Shanghai, China",China,,,
Faculty-Led Germany: WSU Summer in Germany,Faculty Led,,Summer 2017,,06/01/2017,,Germany,,,
Faculty-Led Ireland: Poetry and the Universal Landscape ,Faculty Led,21 - 22,Summer 2022,she/her/hers,05/29/2022,"Dublin, Ireland",Ireland,,,
"Faculty-Led Italy: Food, Wine, and Culture of Italy",Faculty Led,21 - 22,Summer 2022,he/him/his,05/09/2022,"Florence, Italy",Italy,,,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,22 - 23,Summer 2023,she/her/hers,06/28/2023,"Prague, Czech Republic",Czech Republic,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Summer Registration 2023,she/her/hers,05/13/2023,"Travel Day, Travel Day; Cologne, Germany",Germany,,,
WSU Student International Travel Registry,NAP/ITR/Direct,22 - 23,Summer Registration 2023,she/her/hers,05/10/2023,"Teapa, Mexico",Mexico,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,she/her/hers,07/02/2024,"Travel Day, Travel Day; Paris, France; Rome, Italy; Venice, Italy; Naples, Italy",Italy,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,she/her/ella,07/24/2024,"Hiroshima, Japan; Travel Day, Travel Day; Iwaki, Japan; Nagasaki, Japan",Japan,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,she/her/ella,07/24/2024,"Nagasaki, Japan; Travel Day, Travel Day; Hiroshima, Japan; Iwaki, Japan",Japan,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,he/him/él,07/24/2024,"Travel Day, Travel Day; Hiroshima, Japan; Iwaki, Japan; Nagasaki, Japan",Japan,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,he/him/his,07/24/2024,"Travel Day, Travel Day; Hiroshima, Japan; Nagasaki, Japan; Iwaki, Japan",Japan,,,
WSU Student International Travel Registry,NAP/ITR/Direct,23 - 24,Summer Registration 2024,she/her/hers,07/03/2024,"Travel Day, Travel Day; Oslo, Norway",Norway,,,
Exchange Bilateral Japan: International Christian University,Exchange,,Academic Year 2024,she/her/hers,08/30/2024,"Tokyo, Japan",Japan,3.910,Accounting,CAHNRS
"CEA Costa Rica, San Jose: International Business",Provider,,Fall 2017,,09/09/2017,"San José, Costa Rica",Costa Rica,3.630,Accounting,CAHNRS
Faculty-Led Switzerland: Business - Fall in Switzerland,Faculty Led,,Fall 2018,,10/08/2018,"Brig, Switzerland",Switzerland,2.950,Accounting,CAHNRS
Exchange ISEP Italy: Università Cattolica del Sacro Cuore - Business & Social Sciences,Exchange,,Fall 2019,,,,Italy,3.600,Accounting,CAHNRS
Exchange ISEP Taiwan: Providence University,Exchange,22 - 23,Fall 2022,she/her/hers,08/31/2022,"Taichung City, Taiwan",Taiwan,3.880,Accounting,CAHNRS
"CEA-CAPA Czech Republic, Prague: Full Curriculum at Anglo-American University",Provider,23 - 24,Fall 2023,she/her/hers,08/28/2023,"Prague, Czech Republic",Czech Republic,3.290,Accounting,CAHNRS
Exchange Bilateral France: EM Normandie Business School,Exchange,,Fall 2024,she/her/hers,08/27/2024,"Paris, France",France,4.000,Accounting,CAHNRS
"KEI England, London: London Southbank University - Semester/Academic Year",Provider,,Spring 2017,,,,United Kingdom,3.010,Accounting,CAHNRS
"USAC Czech Republic, Prague: Charles University - Politics, Culture & Arts",Provider,,Spring 2018,,,,Czech Republic,2.870,Accounting,CAHNRS
Exchange Bilateral Spain: IE University,Exchange,,Spring 2018,,01/08/2018,"Madrid, Spain",Spain,3.780,Accounting,CAHNRS
Faculty-Led Ecuador: Service Learning,Faculty Led,,Spring 2019,,03/09/2019,"Quito, Ecuador; Esmeraldas, Ecuador",Ecuador,3.050,Accounting,Business
Faculty-Led Italy:  SES Italy Study Abroad Program,Faculty Led,,Spring 2019,,01/30/2019,"Florence, Italy",Italy,3.850,Accounting,Business
"USAC Italy, Verona: IUSVE University (Salesian University Institute of Venice) - International Business, Tourism & Italian Studies",Provider,,Spring 2019,,,,Italy,3.950,Accounting,Business
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2019,,,,Spain,3.270,Accounting,Business
"CEA CAPA Spain, Barcelona: Various Host Universities & CEA CAPA Study Center - International Business",Provider,,Spring 2019,,,,Spain,3.300,Accounting,Business
"AIFS Austria, Salzburg: AIFS Global Education Center - Semester or Academic Year",Provider,,Spring 2020,,01/31/2020,"Salzburg, Austria",Austria,3.700,Accounting,Business
"API Croatia, Dubrovnik: Libertas International University - International Studies",Provider,,Spring 2020,,01/31/2020,"Dubrovnik, Croatia",Croatia,3.510,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2020,,01/22/2020,"Florence, Italy",Italy,3.490,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,,Spring 2020,,01/22/2020,"Florence, Italy",Italy,3.290,Accounting,Business
Faculty-Led Switzerland: Business - Winter in Switzerland,Faculty Led,,Spring 2020,,01/06/2020,"Brig, Switzerland; Lisbon, Portugal",Portugal,3.070,Accounting,Business
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2020,,01/05/2020,"Barcelona, Spain",Spain,3.930,Accounting,Business
"AIFS Spain, Barcelona: Universitat Autònoma de Barcelona - Semester or Academic Year",Provider,,Spring 2020,,01/05/2020,"Barcelona, Spain",Spain,3.940,Accounting,Business
"USAC Spain, Alicante: University of Alicante - Spanish Language, Linguistics, European, Mediterranean, and Gender Studies",Provider,,Spring 2020,,01/07/2020,"Alicante, Spain",Spain,3.420,Accounting,Business
"CEA CAPA France, French Riviera: SKEMA Business School - Business, Communications & Liberal Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/03/2023,"Sophia Antipolis, France",France,3.740,Accounting,Business
"CEA CAPA France, French Riviera: SKEMA Business School - Business, Communications & Liberal Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/03/2023,"Sophia Antipolis, France",France,3.180,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,he/him/his,01/24/2023,"Florence, Italy",Italy,3.210,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.500,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.540,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.790,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.480,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,22 - 23,Spring 2023,she/her/hers,01/24/2023,"Florence, Italy",Italy,3.820,Accounting,Business
Exchange Bilateral Korea: Korea University,Exchange,22 - 23,Spring 2023,he/him/his,02/20/2023,"Seoul, South Korea",South Korea,3.680,Accounting,Business
Faculty-Led Switzerland: Business - Winter in Switzerland,Faculty Led,22 - 23,Spring 2023,he/him/his,01/08/2023,"Brig, Switzerland",Switzerland,2.810,Accounting,Business
"SAI Italy, Florence: Florence University of the Arts",Provider,23 - 24,Spring 2024,she/her/hers,01/03/2024,"Florence, Italy",Italy,3.630,Accounting,Business
Faculty-Led Switzerland: Business - Winter in Switzerland,Faculty Led,23 - 24,Spring 2024,he/him/his,01/07/2024,"Brig, Switzerland; Valletta, Malta",Malta,3.080,Accounting,Business
